show_id,country
s4912,South Korea
s4913,United States
s4914,"Portugal, France, Poland, United States"
s4915,United States
s4916,United States
s4917,Indonesia
s4918,India
s4919,South Korea
s4920,United Kingdom
s4921,India
s4922,Ghana
s4923,United States
s4924,India
s4925,
s4926,India
s4927,"United States, France"
s4928,United States
s4929,United States
s4930,
s4931,United States
s4932,"United States, France, Japan"
s4933,United States
s4934,"France, Japan, United States"
s4935,"United States, France, Japan"
s4936,United States
s4937,United States
s4938,"United States, New Zealand"
s4939,"United States, New Zealand, Japan"
s4940,United States
s4941,"United States, New Zealand"
s4942,United States
s4943,United States
s4944,United States
s4945,United States
s4946,
s4947,United States
s4948,
s4949,United States
s4950,United States
s4951,United States
s4952,"United States, France, Japan"
s4953,"United States, Netherlands, Japan, France"
s4954,"United States, France, Japan"
s4955,United States
s4956,United States
s4957,United States
s4958,"India, Switzerland"
s4959,India
s4960,United States
s4961,United States
s4962,India
s4963,India
s4964,United States
s4965,South Korea
s4966,United States
s4967,United States
s4968,
s4969,South Africa
s4970,United States
s4971,India
s4972,Hong Kong
s4973,
s4974,United States
s4975,United States
s4976,United States
s4977,United States
s4978,South Korea
s4979,United States
s4980,South Korea
s4981,United States
s4982,India
s4983,United States
s4984,United States
s4985,India
s4986,United States
s4987,India
s4988,United States
s4989,Thailand
s4990,"United States, Canada"
s4991,Canada
s4992,"Canada, United States"
s4993,Argentina
s4994,India
s4995,South Korea
s4996,
s4997,Japan
s4998,Argentina
s4999,United States
s5000,Ireland
s5001,India
s5002,Malaysia
s5003,United States
s5004,"Canada, India"
s5005,United States
s5006,Canada
s5007,Canada
s5008,"Canada, Japan, United States"
s5009,United States
s5010,India
s5011,United Kingdom
s5012,United States
s5013,United States
s5014,China
s5015,India
s5016,India
s5017,India
s5018,India
s5019,India
s5020,United States
s5021,India
s5022,United States
s5023,India
s5024,China
s5025,India
s5026,Netherlands
s5027,United States
s5028,United States
s5029,"United Kingdom, United States"
s5030,United Kingdom
s5031,India
s5032,Taiwan
s5033,"United States, Morocco"
s5034,"United States, Mexico, Spain, Malta"
s5035,South Africa
s5036,
s5037,
s5038,United States
s5039,"United States, Japan"
s5040,"Spain, France"
s5041,Sweden
s5042,United States
s5043,"Australia, United States"
s5044,United States
s5045,
s5046,India
s5047,United States
s5048,India
s5049,India
s5050,
s5051,France
s5052,Malaysia
s5053,India
s5054,India
s5055,United States
s5056,United States
s5057,Brazil
s5058,United States
s5059,India
s5060,United States
s5061,India
s5062,
s5063,Brazil
s5064,United States
s5065,India
s5066,India
s5067,"Norway, Denmark"
s5068,India
s5069,United States
s5070,China
s5071,United States
s5072,India
s5073,"South Korea, Canada, United States, China"
s5074,United States
s5075,United States
s5076,Australia
s5077,"France, United States"
s5078,India
s5079,India
s5080,India
s5081,India
s5082,India
s5083,Australia
s5084,India
s5085,United States
s5086,United States
s5087,United States
s5088,United States
s5089,India
s5090,India
s5091,India
s5092,India
s5093,"Singapore, Japan, France"
s5094,India
s5095,Canada
s5096,South Korea
s5097,India
s5098,India
s5099,United States
s5100,India
s5101,Pakistan
s5102,United States
s5103,United States
s5104,
s5105,United States
s5106,United States
s5107,Canada
s5108,United States
s5109,
s5110,India
s5111,Japan
s5112,Japan
s5113,Egypt
s5114,India
s5115,Mexico
s5116,United Kingdom
s5117,United Kingdom
s5118,United States
s5119,"United States, India"
s5120,
s5121,Brazil
s5122,United Kingdom
s5123,United States
s5124,Mexico
s5125,Ireland
s5126,United States
s5127,Canada
s5128,Canada
s5129,"Australia, United States"
s5130,Japan
s5131,South Korea
s5132,United States
s5133,United States
s5134,Australia
s5135,United States
s5136,India
s5137,United Kingdom
s5138,United States
s5139,"United Kingdom, United States"
s5140,Taiwan
s5141,
s5142,Egypt
s5143,United States
s5144,United Kingdom
s5145,India
s5146,India
s5147,United States
s5148,United States
s5149,United States
s5150,United States
s5151,
s5152,United States
s5153,United States
s5154,United States
s5155,
s5156,United States
s5157,Malaysia
s5158,"Canada, Mexico, Germany, South Africa"
s5159,United States
s5160,"United Kingdom, United States, Canada"
s5161,Mexico
s5162,South Korea
s5163,South Korea
s5164,South Korea
s5165,Canada
s5166,United Kingdom
s5167,"Germany, France, United States, Canada, United Kingdom"
s5168,United States
s5169,United States
s5170,Canada
s5171,United States
s5172,United States
s5173,United States
s5174,Turkey
s5175,"Peru, Germany, Norway"
s5176,United Kingdom
s5177,Egypt
s5178,Hong Kong
s5179,India
s5180,
s5181,"Hong Kong, United States"
s5182,"Singapore, Malaysia"
s5183,South Korea
s5184,United States
s5185,Japan
s5186,United Kingdom
s5187,United Kingdom
s5188,South Korea
s5189,"United States, United Kingdom"
s5190,Mexico
s5191,
s5192,United States
s5193,United Kingdom
s5194,United States
s5195,United States
s5196,Mexico
s5197,Mexico
s5198,Colombia
s5199,
s5200,Brazil
s5201,United States
s5202,United States
s5203,United Kingdom
s5204,Australia
s5205,
s5206,United States
s5207,Germany
s5208,United States
s5209,"Japan, United States"
s5210,United States
s5211,Malaysia
s5212,India
s5213,
s5214,"Australia, United Arab Emirates"
s5215,Netherlands
s5216,"United Kingdom, Ireland"
s5217,
s5218,India
s5219,Malaysia
s5220,India
s5221,Germany
s5222,United Kingdom
s5223,Denmark
s5224,India
s5225,Argentina
s5226,Japan
s5227,United States
s5228,"United States, United Kingdom"
s5229,Japan
s5230,Mexico
s5231,India
s5232,Nigeria
s5233,United States
s5234,United States
s5235,Italy
s5236,United Kingdom
s5237,South Korea
s5238,South Korea
s5239,"United States, Japan"
s5240,United Kingdom
s5241,France
s5242,Germany
s5243,India
s5244,United States
s5245,United States
s5246,India
s5247,United States
s5248,United States
s5249,United States
s5250,United States
s5251,United States
s5252,United States
s5253,United States
s5254,France
s5255,United States
s5256,United States
s5257,Egypt
s5258,United States
s5259,United States
s5260,"United States, Uruguay"
s5261,United States
s5262,"Mexico, United States"
s5263,"Canada, United States"
s5264,Japan
s5265,South Korea
s5266,Turkey
s5267,Turkey
s5268,India
s5269,"India, Canada"
s5270,Mexico
s5271,United States
s5272,United States
s5273,United States
s5274,South Korea
s5275,"Ireland, Canada, United Kingdom, United States"
s5276,France
s5277,Canada
s5278,"United Kingdom, Germany"
s5279,Thailand
s5280,India
s5281,
s5282,United States
s5283,United States
s5284,Mexico
s5285,Italy
s5286,United States
s5287,United States
s5288,United States
s5289,United States
s5290,India
s5291,United States
s5292,United States
s5293,Mexico
s5294,Indonesia
s5295,South Korea
s5296,"Germany, United States"
s5297,India
s5298,Mexico
s5299,Hong Kong
s5300,"United States, Germany, Australia"
s5301,India
s5302,South Korea
s5303,United States
s5304,United States
s5305,
s5306,United States
s5307,India
s5308,Japan
s5309,Canada
s5310,
s5311,United Kingdom
s5312,United States
s5313,United States
s5314,United States
s5315,United States
s5316,United States
s5317,United States
s5318,Canada
s5319,India
s5320,United States
s5321,Italy
s5322,"Hong Kong, China"
s5323,United States
s5324,
s5325,India
s5326,India
s5327,India
s5328,India
s5329,Pakistan
s5330,India
s5331,Indonesia
s5332,"India, United States"
s5333,"Italy, France"
s5334,Spain
s5335,Turkey
s5336,Canada
s5337,India
s5338,Pakistan
s5339,India
s5340,United Kingdom
s5341,United States
s5342,"France, Canada"
s5343,India
s5344,India
s5345,Japan
s5346,Japan
s5347,India
s5348,Philippines
s5349,India
s5350,Senegal
s5351,India
s5352,Egypt
s5353,United States
s5354,Egypt
s5355,
s5356,United States
s5357,United States
s5358,United States
s5359,United States
s5360,United States
s5361,United States
s5362,India
s5363,Brazil
s5364,India
s5365,United States
s5366,Egypt
s5367,France
s5368,United States
s5369,"South Africa, United States"
s5370,
s5371,Japan
s5372,United States
s5373,India
s5374,United States
s5375,"Israel, Germany, France"
s5376,United States
s5377,India
s5378,India
s5379,Italy
s5380,India
s5381,United States
s5382,United States
s5383,United States
s5384,
s5385,"Australia, France, Ireland"
s5386,"South Africa, Angola"
s5387,Colombia
s5388,Spain
s5389,United States
s5390,United States
s5391,France
s5392,"Austria, Czech Republic"
s5393,Canada
s5394,"Australia, India"
s5395,India
s5396,
s5397,
s5398,India
s5399,India
s5400,India
s5401,India
s5402,United States
s5403,
s5404,India
s5405,Indonesia
s5406,India
s5407,
s5408,United States
s5409,India
s5410,United Kingdom
s5411,United States
s5412,Egypt
s5413,South Korea
s5414,United States
s5415,Italy
s5416,United States
s5417,"United States, United Kingdom, Australia"
s5418,United States
s5419,India
s5420,United States
s5421,United States
s5422,
s5423,United States
s5424,Japan
s5425,United States
s5426,"Italy, France"
s5427,United States
s5428,Egypt
s5429,United States
s5430,United States
s5431,United States
s5432,"Canada, United States"
s5433,United States
s5434,France
s5435,Germany
s5436,United States
s5437,China
s5438,United States
s5439,United States
s5440,United States
s5441,"United States, United Kingdom, Canada, Japan"
s5442,United States
s5443,United States
s5444,United States
s5445,United States
s5446,Hong Kong
s5447,"Mexico, United States"
s5448,United States
s5449,United States
s5450,United States
s5451,"Sweden, United Kingdom, Finland"
s5452,United States
s5453,Argentina
s5454,United States
s5455,United States
s5456,United States
s5457,South Korea
s5458,"Hong Kong, Taiwan"
s5459,South Korea
s5460,Australia
s5461,"United States, United Kingdom, Spain, South Korea"
s5462,United States
s5463,
s5464,Egypt
s5465,India
s5466,Argentina
s5467,Taiwan
s5468,United States
s5469,United States
s5470,United Kingdom
s5471,United States
s5472,United Kingdom
s5473,United States
s5474,United Kingdom
s5475,United States
s5476,United States
s5477,United Kingdom
s5478,United Kingdom
s5479,"United States, United Kingdom"
s5480,United States
s5481,
s5482,United States
s5483,United States
s5484,India
s5485,United States
s5486,India
s5487,"Mexico, United States"
s5488,United States
s5489,United States
s5490,
s5491,Mexico
s5492,Turkey
s5493,"United Kingdom, France, United States"
s5494,United States
s5495,Canada
s5496,"South Korea, China, United States"
s5497,United States
s5498,Guatemala
s5499,United States
s5500,United Kingdom
s5501,India
s5502,South Africa
s5503,Ukraine
s5504,United States
s5505,China
s5506,United States
s5507,United States
s5508,United States
s5509,India
s5510,India
s5511,India
s5512,
s5513,
s5514,France
s5515,United States
s5516,United States
s5517,United States
s5518,Philippines
s5519,Spain
s5520,"United States, United Kingdom, Canada, China"
s5521,United States
s5522,United States
s5523,"United Kingdom, France"
s5524,United States
s5525,United Kingdom
s5526,United States
s5527,Mexico
s5528,United States
s5529,Hong Kong
s5530,United States
s5531,France
s5532,India
s5533,"China, Hong Kong"
s5534,Israel
s5535,India
s5536,India
s5537,"Italy, South Africa, West Germany, Australia, United States"
s5538,India
s5539,United States
s5540,India
s5541,China
s5542,India
s5543,Hong Kong
s5544,United States
s5545,United States
s5546,"United Kingdom, Finland, Germany"
s5547,United Kingdom
s5548,United Kingdom
s5549,India
s5550,United States
s5551,"United Kingdom, United States"
s5552,India
s5553,United States
s5554,Egypt
s5555,United States
s5556,Philippines
s5557,United States
s5558,United States
s5559,Philippines
s5560,United States
s5561,United States
s5562,"South Africa, United States, Germany"
s5563,"United Kingdom, United States"
s5564,"United States, Germany, United Kingdom, Australia"
s5565,"India, Soviet Union"
s5566,India
s5567,"Canada, United States"
s5568,United States
s5569,"Brazil, France"
s5570,"United States, United Kingdom"
s5571,India
s5572,India
s5573,United States
s5574,India
s5575,United States
s5576,United States
s5577,Australia
s5578,Australia
s5579,India
s5580,India
s5581,United States
s5582,India
s5583,"United States, United Arab Emirates"
s5584,United States
s5585,United States
s5586,"United Kingdom, United States"
s5587,
s5588,United States
s5589,Israel
s5590,India
s5591,"India, United States"
s5592,Thailand
s5593,Indonesia
s5594,Indonesia
s5595,Indonesia
s5596,Colombia
s5597,"Italy, France, Switzerland"
s5598,United Kingdom
s5599,United States
s5600,India
s5601,United States
s5602,India
s5603,South Korea
s5604,Poland
s5605,United States
s5606,United States
s5607,"Canada, France, United States"
s5608,United States
s5609,India
s5610,United States
s5611,United States
s5612,Russia
s5613,France
s5614,United Kingdom
s5615,"United States, France"
s5616,Mexico
s5617,
s5618,"Colombia, Mexico, United States"
s5619,"United States, Colombia"
s5620,United States
s5621,Bangladesh
s5622,United States
s5623,Germany
s5624,Spain
s5625,"India, Malaysia"
s5626,"Singapore, United States"
s5627,India
s5628,India
s5629,Indonesia
s5630,
s5631,Australia
s5632,China
s5633,"Switzerland, United States"
s5634,"United States, United Kingdom"
s5635,Peru
s5636,Brazil
s5637,United States
s5638,Japan
s5639,United States
s5640,United States
s5641,United States
s5642,Philippines
s5643,Australia
s5644,"Pakistan, United States"
s5645,Saudi Arabia
s5646,Nigeria
s5647,United States
s5648,"Thailand, Canada, United States"
s5649,United States
s5650,United States
s5651,Spain
s5652,"China, Hong Kong, United States"
s5653,United States
s5654,"China, Hong Kong"
s5655,Vietnam
s5656,"United States, France"
s5657,"South Korea, United States"
s5658,United States
s5659,Germany
s5660,Italy
s5661,Canada
s5662,United States
s5663,
s5664,Thailand
s5665,Thailand
s5666,Thailand
s5667,United States
s5668,United States
s5669,United States
s5670,United States
s5671,Nigeria
s5672,"United Kingdom, New Zealand"
s5673,"Canada, United States"
s5674,United States
s5675,United States
s5676,United States
s5677,United States
s5678,Spain
s5679,Japan
s5680,United States
s5681,United States
s5682,United States
s5683,United States
s5684,"United Kingdom, France, Germany, United States"
s5685,"South Korea, Czech Republic"
s5686,Argentina
s5687,India
s5688,United States
s5689,United States
s5690,Indonesia
s5691,Mexico
s5692,Mexico
s5693,United States
s5694,"India, Soviet Union"
s5695,Japan
s5696,India
s5697,Spain
s5698,Mexico
s5699,United States
s5700,United States
s5701,"Czech Republic, United Kingdom, France"
s5702,Canada
s5703,United States
s5704,United States
s5705,United States
s5706,"Mexico, Spain"
s5707,Taiwan
s5708,Spain
s5709,South Korea
s5710,United States
s5711,India
s5712,United States
s5713,China
s5714,United States
s5715,United States
s5716,"Australia, United Kingdom, Canada"
s5717,Egypt
s5718,United States
s5719,India
s5720,Japan
s5721,United States
s5722,Nigeria
s5723,India
s5724,Egypt
s5725,Thailand
s5726,Japan
s5727,Mexico
s5728,United States
s5729,United States
s5730,United States
s5731,United Kingdom
s5732,United States
s5733,United States
s5734,United States
s5735,
s5736,United States
s5737,Spain
s5738,South Korea
s5739,United States
s5740,France
s5741,Russia
s5742,United States
s5743,United States
s5744,India
s5745,"Canada, United Kingdom, United States"
s5746,"United States, Hungary"
s5747,Brazil
s5748,United States
s5749,United Kingdom
s5750,United States
s5751,United States
s5752,United States
s5753,
s5754,United States
s5755,United States
s5756,United States
s5757,United States
s5758,United States
s5759,United States
s5760,United States
s5761,United States
s5762,
s5763,United Kingdom
s5764,United States
s5765,United States
s5766,United States
s5767,United States
s5768,United States
s5769,"United Kingdom, France"
s5770,United States
s5771,"United States, France"
s5772,United States
s5773,"Jamaica, United States"
s5774,United States
s5775,United States
s5776,United States
s5777,United States
s5778,"United States, Canada"
s5779,Spain
s5780,India
s5781,United States
s5782,United States
s5783,United States
s5784,Canada
s5785,"Canada, United States, United Kingdom"
s5786,United States
s5787,United States
s5788,United States
s5789,United States
s5790,United States
s5791,United States
s5792,United States
s5793,United States
s5794,Canada
s5795,"United Kingdom, United States"
s5796,"United States, Canada"
s5797,United Kingdom
s5798,United States
s5799,United States
s5800,South Korea
s5801,Philippines
s5802,Australia
s5803,Switzerland
s5804,United States
s5805,Japan
s5806,United States
s5807,United States
s5808,
s5809,South Korea
s5810,United States
s5811,Egypt
s5812,United States
s5813,United States
s5814,Germany
s5815,"United Kingdom, United States"
s5816,United States
s5817,India
s5818,Thailand
s5819,United Kingdom
s5820,United States
s5821,United States
s5822,"United States, Canada"
s5823,Spain
s5824,South Korea
s5825,United States
s5826,"Australia, United Kingdom, United States, New Zealand, Italy, France"
s5827,United States
s5828,India
s5829,India
s5830,United States
s5831,United States
s5832,Canada
s5833,United States
s5834,United States
s5835,South Korea
s5836,"United States, United Kingdom"
s5837,United States
s5838,South Korea
s5839,"France, United States, Canada"
s5840,Lebanon
s5841,India
s5842,France
s5843,United States
s5844,
s5845,United States
s5846,United States
s5847,"Australia, United Kingdom"
s5848,"Netherlands, Belgium"
s5849,United States
s5850,United States
s5851,United States
s5852,South Korea
s5853,"United States, Denmark"
s5854,Brazil
s5855,South Korea
s5856,
s5857,"Poland, United States"
s5858,"Germany, United States"
s5859,United States
s5860,Turkey
s5861,United States
s5862,Turkey
s5863,United Kingdom
s5864,United States
s5865,
s5866,United States
s5867,"Italy, France"
s5868,Italy
s5869,Thailand
s5870,India
s5871,Singapore
s5872,"United Kingdom, France"
s5873,United States
s5874,United States
s5875,United States
s5876,Israel
s5877,"United Kingdom, France, Canada, Belgium, United States"
s5878,South Korea
s5879,United States
s5880,"Denmark, United Kingdom, Sweden"
s5881,Italy
s5882,"Mexico, United States"
s5883,Spain
s5884,United Kingdom
s5885,"India, United States"
s5886,Belarus
s5887,"India, France"
s5888,India
s5889,India
s5890,United States
s5891,India
s5892,Brazil
s5893,
s5894,
s5895,Canada
s5896,
s5897,
s5898,United States
s5899,United States
s5900,
s5901,Canada
s5902,
s5903,Canada
s5904,United States
s5905,India
s5906,"United States, South Korea, China"
s5907,United States
s5908,United States
s5909,United States
s5910,Spain
s5911,United States
s5912,United States
s5913,"United States, Canada"
s5914,United Kingdom
s5915,United States
s5916,India
s5917,India
s5918,Indonesia
s5919,United States
s5920,Indonesia
s5921,Indonesia
s5922,United States
s5923,
s5924,United States
s5925,United States
s5926,United States
s5927,United States
s5928,United States
s5929,United States
s5930,United States
s5931,Indonesia
s5932,South Korea
s5933,India
s5934,India
s5935,
s5936,Canada
s5937,Canada
s5938,"United States, United Kingdom"
s5939,United States
s5940,"United States, Canada"
s5941,United States
s5942,United States
s5943,"United States, Sweden"
s5944,Japan
s5945,Japan
s5946,Japan
s5947,"China, Hong Kong"
s5948,Hong Kong
s5949,United States
s5950,Japan
s5951,Nigeria
s5952,United States
s5953,Germany
s5954,India
s5955,India
s5956,Belgium
s5957,United States
s5958,India
s5959,India
s5960,United States
s5961,"United States, Germany"
s5962,China
s5963,United States
s5964,Spain
s5965,United States
s5966,"France, United States"
s5967,United States
s5968,Saudi Arabia
s5969,India
s5970,Malaysia
s5971,Australia
s5972,United States
s5973,United States
s5974,"United Kingdom, United States"
s5975,Cyprus
s5976,United States
s5977,United States
s5978,India
s5979,India
s5980,
s5981,Lebanon
s5982,"Argentina, Spain"
s5983,India
s5984,India
s5985,Egypt
s5986,Indonesia
s5987,France
s5988,Indonesia
s5989,United States
s5990,United States
s5991,Egypt
s5992,Nigeria
s5993,United States
s5994,"Lebanon, United States, United Arab Emirates"
s5995,United States
s5996,Egypt
s5997,
s5998,United States
s5999,South Korea
s6000,United States
s6001,India
s6002,United States
s6003,United States
s6004,United States
s6005,United States
s6006,Japan
s6007,Thailand
s6008,Pakistan
s6009,India
s6010,United States
s6011,India
s6012,United States
s6013,United States
s6014,"Hong Kong, United States"
s6015,"United States, Hong Kong"
s6016,
s6017,India
s6018,United Kingdom
s6019,"United States, Kazakhstan"
s6020,"Japan, United States"
s6021,"Argentina, France, United States, Germany, Qatar"
s6022,Hong Kong
s6023,India
s6024,Mexico
s6025,United States
s6026,"United States, Germany, United Kingdom"
s6027,"United States, Germany, United Kingdom, Italy"
s6028,France
s6029,"United States, Japan"
s6030,Japan
s6031,Japan
s6032,Japan
s6033,United States
s6034,"United States, Czech Republic"
s6035,India
s6036,"United Kingdom, India"
s6037,India
s6038,India
s6039,India
s6040,India
s6041,
s6042,India
s6043,India
s6044,United States
s6045,Philippines
s6046,South Korea
s6047,
s6048,"United States, Canada"
s6049,Sweden
s6050,Norway
s6051,United States
s6052,United States
s6053,United States
s6054,Indonesia
s6055,Indonesia
s6056,
s6057,"United States, United Kingdom"
s6058,"Mexico, Spain"
s6059,Taiwan
s6060,United Kingdom
s6061,Nigeria
s6062,Canada
s6063,United States
s6064,
s6065,Canada
s6066,Australia
s6067,United States
s6068,United States
s6069,"United States, Canada"
s6070,"United States, New Zealand, United Kingdom"
s6071,Argentina
s6072,France
s6073,United States
s6074,South Korea
s6075,Spain
s6076,Philippines
s6077,United States
s6078,United States
s6079,
s6080,United States
s6081,United States
s6082,United States
s6083,United States
s6084,"Israel, United States"
s6085,"Finland, United States"
s6086,United States
s6087,Egypt
s6088,Singapore
s6089,"Spain, France, Uruguay"
s6090,Italy
s6091,United States
s6092,Nigeria
s6093,Poland
s6094,"Canada, United States"
s6095,"United States, Canada"
s6096,"France, Belgium, United States"
s6097,United States
s6098,"France, Canada, United States"
s6099,"United Kingdom, United States"
s6100,Switzerland
s6101,United States
s6102,United States
s6103,United States
s6104,United States
s6105,
s6106,United States
s6107,United States
s6108,United States
s6109,United Kingdom
s6110,United States
s6111,United States
s6112,United States
s6113,"Spain, Argentina"
s6114,Hong Kong
s6115,Spain
s6116,United States
s6117,United States
s6118,United States
s6119,Egypt
s6120,Italy
s6121,Hong Kong
s6122,
s6123,
s6124,Brazil
s6125,Brazil
s6126,
s6127,United Kingdom
s6128,United Kingdom
s6129,United Kingdom
s6130,United Kingdom
s6131,United States
s6132,United States
s6133,Italy
s6134,
s6135,
s6136,China
s6137,United States
s6138,"United Kingdom, India, United States"
s6139,United States
s6140,"Canada, United States"
s6141,United States
s6142,Egypt
s6143,United States
s6144,"Australia, United States"
s6145,"Chile, France"
s6146,Nigeria
s6147,"United States, United Kingdom, France, Germany, Japan"
s6148,Egypt
s6149,United Kingdom
s6150,India
s6151,India
s6152,"Canada, Norway"
s6153,United States
s6154,United Kingdom
s6155,France
s6156,United States
s6157,Saudi Arabia
s6158,"United States, Hungary, Ireland, Canada"
s6159,United States
s6160,United States
s6161,France
s6162,United States
s6163,United States
s6164,United States
s6165,"United States, Canada, China"
s6166,"United Kingdom, United States"
s6167,"United States, Canada"
s6168,"United Kingdom, Malawi"
s6169,United States
s6170,United States
s6171,United States
s6172,United States
s6173,United States
s6174,"Ireland, Canada, Luxembourg, United States, United Kingdom, Philippines, India"
s6175,Belgium
s6176,United States
s6177,United States
s6178,New Zealand
s6179,Philippines
s6180,South Korea
s6181,Nigeria
s6182,Taiwan
s6183,South Korea
s6184,"United States, Czech Republic, United Kingdom"
s6185,United States
s6186,
s6187,Hong Kong
s6188,"Ghana, United States"
s6189,United States
s6190,Turkey
s6191,"United States, China"
s6192,United States
s6193,United States
s6194,United States
s6195,"Israel, Germany"
s6196,South Korea
s6197,India
s6198,Canada
s6199,United States
s6200,United States
s6201,United States
s6202,United States
s6203,New Zealand
s6204,"Canada, United Kingdom, United States"
s6205,Egypt
s6206,Nigeria
s6207,France
s6208,United States
s6209,
s6210,United States
s6211,United States
s6212,United States
s6213,Australia
s6214,Egypt
s6215,"Spain, Mexico"
s6216,Brazil
s6217,"Mexico, France"
s6218,"United Kingdom, United States"
s6219,United States
s6220,Canada
s6221,United States
s6222,United States
s6223,"United States, United Kingdom"
s6224,"Brazil, United Kingdom"
s6225,
s6226,United States
s6227,United States
s6228,France
s6229,United States
s6230,Mexico
s6231,United Kingdom
s6232,"Poland, United States"
s6233,United States
s6234,"France, Belgium, Luxembourg, Romania, Canada, United States"
s6235,United States
s6236,United States
s6237,"United States, United Kingdom"
s6238,United States
s6239,United States
s6240,Canada
s6241,
s6242,"Israel, Germany, Poland, Luxembourg, Belgium, France, United States"
s6243,United States
s6244,Egypt
s6245,Japan
s6246,United States
s6247,South Korea
s6248,United States
s6249,India
s6250,France
s6251,Poland
s6252,Argentina
s6253,United States
s6254,United States
s6255,"United Kingdom, United States"
s6256,Poland
s6257,"United Kingdom, Japan, United States"
s6258,United States
s6259,"France, Germany"
s6260,United States
s6261,United States
s6262,"United Kingdom, United States"
s6263,"United States, Malta, France, United Kingdom"
s6264,India
s6265,Indonesia
s6266,"United Kingdom, United States, Germany, Denmark, Belgium, Japan"
s6267,"United States, United Kingdom"
s6268,"United Kingdom, United States"
s6269,India
s6270,United Kingdom
s6271,United States
s6272,Australia
s6273,"Austria, United States"
s6274,United States
s6275,"Canada, Australia"
s6276,"Mexico, Spain"
s6277,Denmark
s6278,Egypt
s6279,"Greece, United States"
s6280,Romania
s6281,"United Kingdom, France, Belgium, Canada, United States"
s6282,"United Kingdom, United States"
s6283,United States
s6284,Canada
s6285,"Canada, Australia"
s6286,"China, Hong Kong"
s6287,
s6288,Nigeria
s6289,"United States, Hong Kong"
s6290,"Argentina, Chile"
s6291,United States
s6292,United States
s6293,"Italy, United States"
s6294,United States
s6295,Japan
s6296,United States
s6297,Taiwan
s6298,United States
s6299,"Czech Republic, Slovakia"
s6300,United States
s6301,United States
s6302,
s6303,United States
s6304,Japan
s6305,Japan
s6306,United States
s6307,"Argentina, Spain"
s6308,United States
s6309,Indonesia
s6310,Indonesia
s6311,"United States, Canada"
s6312,Singapore
s6313,Singapore
s6314,Indonesia
s6315,"United States, Hong Kong"
s6316,South Korea
s6317,Canada
s6318,United Kingdom
s6319,United States
s6320,United States
s6321,United States
s6322,
s6323,"United Kingdom, Germany, United States, France"
s6324,Brazil
s6325,"United States, China"
s6326,"United Kingdom, Lithuania"
s6327,United States
s6328,"Egypt, France"
s6329,Kuwait
s6330,Japan
s6331,United Kingdom
s6332,United States
s6333,United States
s6334,"Spain, France, Canada"
s6335,United Kingdom
s6336,United States
s6337,United States
s6338,United States
s6339,"United Kingdom, United States"
s6340,United States
s6341,United States
s6342,United States
s6343,"France, United Kingdom, United States"
s6344,
s6345,United Kingdom
s6346,United Kingdom
s6347,United States
s6348,Taiwan
s6349,United States
s6350,Nigeria
s6351,United States
s6352,United States
s6353,
s6354,"United States, Greece, United Kingdom"
s6355,Brazil
s6356,United States
s6357,United Kingdom
s6358,Hong Kong
s6359,United States
s6360,United States
s6361,United States
s6362,United States
s6363,United States
s6364,Hong Kong
s6365,"United States, China"
s6366,United States
s6367,"United Kingdom, China, United States, India"
s6368,United States
s6369,Japan
s6370,Japan
s6371,United Kingdom
s6372,United States
s6373,United States
s6374,"United States, Greece"
s6375,United Kingdom
s6376,New Zealand
s6377,France
s6378,United States
s6379,United States
s6380,"United Kingdom, United States"
s6381,Spain
s6382,Norway
s6383,United States
s6384,United States
s6385,Japan
s6386,"France, United States"
s6387,Indonesia
s6388,United States
s6389,United States
s6390,Nigeria
s6391,"Taiwan, Malaysia"
s6392,United States
s6393,Spain
s6394,Turkey
s6395,Philippines
s6396,Spain
s6397,"United States, Sweden, Norway"
s6398,
s6399,India
s6400,Israel
s6401,Colombia
s6402,United States
s6403,United States
s6404,South Korea
s6405,United States
s6406,United States
s6407,United States
s6408,United States
s6409,"United Kingdom, United States, Morocco"
s6410,"United States, United Kingdom, Morocco"
s6411,
s6412,
s6413,Nigeria
s6414,"Hong Kong, China"
s6415,South Korea
s6416,United Kingdom
s6417,
s6418,United Kingdom
s6419,
s6420,India
s6421,United States
s6422,Colombia
s6423,"Hong Kong, China"
s6424,"United States, Australia"
s6425,United Kingdom
s6426,United States
s6427,"United States, Spain"
s6428,China
s6429,"United Kingdom, France, United States"
s6430,South Korea
s6431,United States
s6432,United States
s6433,"United States, China, Canada"
s6434,United States
s6435,United States
s6436,
s6437,Poland
s6438,United States
s6439,United States
s6440,United States
s6441,United States
s6442,United States
s6443,"Spain, Canada, United States"
s6444,
s6445,Indonesia
s6446,United States
s6447,Canada
s6448,United States
s6449,Canada
s6450,Spain
s6451,United States
s6452,United States
s6453,United States
s6454,Spain
s6455,United States
s6456,United States
s6457,Canada
s6458,United States
s6459,United States
s6460,Thailand
s6461,
s6462,United States
s6463,France
s6464,India
s6465,Mexico
s6466,
s6467,United States
s6468,India
s6469,Philippines
s6470,India
s6471,Canada
s6472,"Canada, Belgium"
s6473,"United States, India, United Arab Emirates"
s6474,United Kingdom
s6475,"United Kingdom, United States"
s6476,United States
s6477,United States
s6478,Spain
s6479,United States
s6480,"United Kingdom, Canada, France, United States"
s6481,"Spain, Thailand, United States"
s6482,Singapore
s6483,Australia
s6484,United Kingdom
s6485,Mexico
